subjID,condition,phase,target,correct_choice,wrong_choice,correct_order,trial_type,response,accuracy,catch_accuracy
2019-04-27-043754,shapes,test,trapeze_polygon,pac_trapeze_polygon,trapeze_polygon_pac,1,post-pre,2,0,1
2019-04-27-043754,shapes,test,semicircle_circle,semicircle_circle,semicircle_circle_arrow,2,ident-post,2,1,1
2019-04-27-045526,shapes,test,pentagon_trefoil,pentagon_trefoil_parallelogram,crescent_square_triangle,2,post-diff,2,1,0.666666666666667
2019-04-27-045526,shapes,test,octagon_trefoil,octagon_trefoil,cross_scalene_arrow,1,ident-diff,1,1,0.666666666666667
2019-04-27-045526,shapes,test,heart_ring,heart_ring_trefoil,circle_hexagon_scalene,2,post-diff,2,1,0.666666666666667
2019-04-27-045526,shapes,test,star_crescent,star_crescent,arrow_star_crescent,2,ident-pre,1,0,0.666666666666667
2019-04-27-045526,shapes,test,crescent_ring,crescent_ring,crescent_ring_pentagon,2,ident-post,1,0,0.666666666666667
2019-04-27-045526,shapes,test,square_arrow,right_square_arrow,square_arrow_right,2,post-pre,2,1,0.666666666666667
2019-04-27-045526,shapes,test,heart_quatrefoil,square_heart_quatrefoil,heart_quatrefoil_square,1,post-pre,2,0,0.666666666666667
2019-04-27-045526,shapes,test,diamond_ellipse,quatrefoil_diamond_ellipse,diamond_ellipse_quatrefoil,1,post-pre,1,1,0.666666666666667
2019-04-27-045526,shapes,test,kite_polygon,pac_kite_polygon,kite_polygon_pac,1,post-pre,2,0,0.666666666666667
2019-04-27-045526,shapes,test,polygon_semicircle,polygon_semicircle,pac_polygon_semicircle,2,ident-pre,1,0,0.666666666666667
2019-04-27-045526,shapes,test,hexagon_pac,cross_hexagon_pac,hexagon_pac_cross,2,post-pre,1,0,0.666666666666667
2019-04-27-045526,shapes,test,diamond_triangle,scalene_diamond_triangle,diamond_triangle_scalene,1,post-pre,2,0,0.666666666666667
2019-04-27-045526,shapes,test,right_hexagon,octagon_right_hexagon,right_hexagon_octagon,2,post-pre,2,1,0.666666666666667
2019-04-27-045526,shapes,test,star_octagon,pentagon_star_octagon,star_octagon_pentagon,2,post-pre,2,1,0.666666666666667
2019-04-27-045526,shapes,test,polygon_diamond,polygon_diamond,polygon_diamond_pac,2,ident-post,2,1,0.666666666666667
2019-04-27-045526,shapes,test,parallelogram_pac,crescent_parallelogram_pac,parallelogram_pac_crescent,2,post-pre,1,0,0.666666666666667
2019-04-27-045526,shapes,test,octagon_arrow,rectangle_octagon_arrow,octagon_arrow_rectangle,2,post-pre,2,1,0.666666666666667
2019-04-27-045526,shapes,test,pentagon_right,cross_pentagon_right,diamond_crescent_trefoil,2,pre-diff,2,1,0.666666666666667
2019-04-27-045526,shapes,test,cross_scalene,parallelogram_cross_scalene,cross_scalene_parallelogram,2,post-pre,2,1,0.666666666666667
2019-04-27-045526,shapes,test,polygon_triangle,kite_polygon_triangle,polygon_triangle_kite,2,post-pre,1,0,0.666666666666667
2019-04-27-045526,shapes,test,kite_scalene,ellipse_kite_scalene,kite_scalene_ellipse,1,post-pre,1,1,0.666666666666667
2019-04-27-045526,shapes,test,crescent_arrow,cross_crescent_arrow,crescent_arrow_cross,2,post-pre,2,1,0.666666666666667
2019-04-27-045526,shapes,test,square_pac,cross_square_pac,kite_pentagon_diamond,2,pre-diff,2,1,0.666666666666667
2019-04-27-045526,shapes,test,diamond_square,diamond_square,semicircle_heart_pentagon,2,ident-diff,2,1,0.666666666666667
2019-04-27-045526,shapes,test,star_hexagon,polygon_star_hexagon,star_hexagon_polygon,1,post-pre,2,0,0.666666666666667
2019-04-27-045526,shapes,test,circle_ring,kite_circle_ring,circle_ring_kite,1,post-pre,2,0,0.666666666666667
2019-04-27-045526,shapes,test,rectangle_ring,right_rectangle_ring,rectangle_ring_right,1,post-pre,2,0,0.666666666666667
2019-04-27-045526,shapes,test,pentagon_crescent,right_pentagon_crescent,scalene_square_kite,2,pre-diff,1,0,0.666666666666667
2019-04-27-045526,shapes,test,kite_semicircle,hexagon_kite_semicircle,kite_semicircle_hexagon,1,post-pre,1,1,0.666666666666667
2019-04-27-045526,shapes,test,parallelogram_star,ellipse_parallelogram_star,parallelogram_star_ellipse,1,post-pre,1,1,0.666666666666667
2019-04-27-045526,shapes,test,semicircle_square,hexagon_semicircle_square,semicircle_square_hexagon,1,post-pre,2,0,0.666666666666667
2019-04-27-045526,shapes,test,octagon_right,kite_octagon_right,octagon_right_kite,2,post-pre,1,0,0.666666666666667
2019-04-27-045526,shapes,test,trefoil_ellipse,trefoil_ellipse,trefoil_ellipse_semicircle,1,ident-post,1,1,0.666666666666667
2019-04-27-045526,shapes,test,crescent_scalene,hexagon_crescent_scalene,crescent_scalene_hexagon,2,post-pre,2,1,0.666666666666667
2019-04-27-045526,shapes,test,crescent_hexagon,triangle_crescent_hexagon,crescent_hexagon_triangle,2,post-pre,1,0,0.666666666666667
2019-04-27-045526,shapes,test,star_trapeze,star_trapeze,quatrefoil_star_trapeze,2,ident-pre,1,0,0.666666666666667
2019-04-27-045526,shapes,test,rectangle_diamond,rectangle_diamond,hexagon_cross_semicircle,2,ident-diff,2,1,0.666666666666667
2019-04-27-045526,shapes,test,ellipse_arrow,pentagon_ellipse_arrow,ellipse_arrow_pentagon,2,post-pre,1,0,0.666666666666667
2019-04-27-045526,shapes,test,circle_triangle,semicircle_circle_triangle,circle_triangle_semicircle,2,post-pre,1,0,0.666666666666667
2019-04-27-045526,shapes,test,rectangle_trefoil,rectangle_trefoil_ring,pac_polygon_circle,1,post-diff,1,1,0.666666666666667
2019-04-27-050914,shapes,test,pac_trefoil,right_pac_trefoil,pac_trefoil_right,2,post-pre,2,1,0.933333333333333
2019-04-27-050914,shapes,test,circle_triangle,circle_triangle_crescent,ellipse_semicircle_rectangle,2,post-diff,1,0,0.933333333333333
2019-04-27-050914,shapes,test,triangle_octagon,diamond_triangle_octagon,triangle_octagon_diamond,1,post-pre,2,0,0.933333333333333
2019-04-27-050914,shapes,test,semicircle_ring,star_semicircle_ring,semicircle_ring_star,1,post-pre,2,0,0.933333333333333
2019-04-27-050914,shapes,test,cross_rectangle,octagon_cross_rectangle,cross_rectangle_octagon,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,crescent_rectangle,crescent_rectangle,scalene_star_right,1,ident-diff,1,1,0.933333333333333
2019-04-27-050914,shapes,test,trapeze_rectangle,crescent_trapeze_rectangle,right_hexagon_kite,1,pre-diff,1,1,0.933333333333333
2019-04-27-050914,shapes,test,kite_pentagon,triangle_kite_pentagon,kite_pentagon_triangle,2,post-pre,2,1,0.933333333333333
2019-04-27-050914,shapes,test,triangle_rectangle,scalene_triangle_rectangle,triangle_rectangle_scalene,1,post-pre,2,0,0.933333333333333
2019-04-27-050914,shapes,test,semicircle_ellipse,star_semicircle_ellipse,semicircle_ellipse_star,2,post-pre,2,1,0.933333333333333
2019-04-27-050914,shapes,test,pac_cross,arrow_pac_cross,pac_cross_arrow,1,post-pre,1,1,0.933333333333333
2019-04-27-050914,shapes,test,right_scalene,right_scalene_circle,rectangle_pac_parallelogram,2,post-diff,2,1,0.933333333333333
2019-04-27-050914,shapes,test,star_pentagon,cross_star_pentagon,star_pentagon_cross,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,heart_trapeze,heart_trapeze,right_scalene_hexagon,2,ident-diff,2,1,0.933333333333333
2019-04-27-050914,shapes,test,pac_heart,square_pac_heart,pac_heart_square,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,pac_crescent,diamond_pac_crescent,pac_crescent_diamond,1,post-pre,2,0,0.933333333333333
2019-04-27-050914,shapes,test,crescent_pentagon,circle_crescent_pentagon,crescent_pentagon_circle,1,post-pre,2,0,0.933333333333333
2019-04-27-050914,shapes,test,semicircle_hexagon,square_semicircle_hexagon,semicircle_hexagon_square,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,kite_ring,rectangle_kite_ring,kite_ring_rectangle,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,right_trapeze,right_trapeze,right_trapeze_diamond,2,ident-post,2,1,0.933333333333333
2019-04-27-050914,shapes,test,trefoil_polygon,quatrefoil_trefoil_polygon,trefoil_polygon_quatrefoil,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,right_trefoil,pac_right_trefoil,rectangle_semicircle_kite,1,pre-diff,1,1,0.933333333333333
2019-04-27-050914,shapes,test,heart_ring,octagon_heart_ring,heart_ring_octagon,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,arrow_polygon,crescent_arrow_polygon,arrow_polygon_crescent,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,arrow_trefoil,arrow_trefoil,star_arrow_trefoil,1,ident-pre,1,1,0.933333333333333
2019-04-27-050914,shapes,test,square_scalene,ring_square_scalene,square_scalene_ring,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,kite_cross,arrow_kite_cross,kite_cross_arrow,1,post-pre,1,1,0.933333333333333
2019-04-27-050914,shapes,test,crescent_polygon,semicircle_crescent_polygon,crescent_polygon_semicircle,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,semicircle_parallelogram,semicircle_parallelogram,trefoil_ellipse_scalene,1,ident-diff,1,1,0.933333333333333
2019-04-27-050914,shapes,test,semicircle_pentagon,semicircle_pentagon,crescent_semicircle_pentagon,2,ident-pre,2,1,0.933333333333333
2019-04-27-050914,shapes,test,right_polygon,parallelogram_right_polygon,right_polygon_parallelogram,1,post-pre,2,0,0.933333333333333
2019-04-27-050914,shapes,test,right_circle,parallelogram_right_circle,right_circle_parallelogram,2,post-pre,1,0,0.933333333333333
2019-04-27-050914,shapes,test,semicircle_quatrefoil,semicircle_quatrefoil,semicircle_quatrefoil_square,2,ident-post,2,1,0.933333333333333
2019-04-27-050914,shapes,test,parallelogram_ellipse,parallelogram_ellipse,trefoil_parallelogram_ellipse,2,ident-pre,2,1,0.933333333333333
2019-04-27-050914,shapes,test,quatrefoil_scalene,arrow_quatrefoil_scalene,quatrefoil_scalene_arrow,1,post-pre,1,1,0.933333333333333
2019-04-27-050914,shapes,test,trapeze_circle,trefoil_trapeze_circle,scalene_kite_rectangle,2,pre-diff,2,1,0.933333333333333
2019-04-27-050914,shapes,test,trapeze_ellipse,trapeze_ellipse,trapeze_ellipse_quatrefoil,1,ident-post,1,1,0.933333333333333
2019-04-27-050914,shapes,test,square_rectangle,right_square_rectangle,square_rectangle_right,1,post-pre,2,0,0.933333333333333
2019-04-27-050914,shapes,test,quatrefoil_trefoil,triangle_quatrefoil_trefoil,quatrefoil_trefoil_triangle,1,post-pre,2,0,0.933333333333333
2019-04-27-050914,shapes,test,square_octagon,square_octagon_hexagon,scalene_quatrefoil_pac,2,post-diff,2,1,0.933333333333333
2019-04-27-061026,shapes,test,ellipse_diamond,rectangle_ellipse_diamond,ellipse_diamond_rectangle,2,post-pre,1,0,1
2019-04-27-061026,shapes,test,octagon_square,hexagon_octagon_square,octagon_square_hexagon,2,post-pre,1,0,1
2019-04-27-061026,shapes,test,polygon_square,rectangle_polygon_square,polygon_square_rectangle,2,post-pre,1,0,1
2019-04-27-061026,shapes,test,ellipse_cross,circle_ellipse_cross,ellipse_cross_circle,2,post-pre,1,0,1
2019-04-27-061026,shapes,test,octagon_hexagon,kite_octagon_hexagon,octagon_hexagon_kite,1,post-pre,1,1,1
2019-04-27-061026,shapes,test,heart_star,rectangle_heart_star,heart_star_rectangle,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,trefoil_circle,arrow_trefoil_circle,trefoil_circle_arrow,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,arrow_crescent,quatrefoil_arrow_crescent,arrow_crescent_quatrefoil,2,post-pre,2,1,1
2019-04-27-061026,shapes,test,kite_square,kite_square,kite_square_trapeze,2,ident-post,2,1,1
2019-04-27-061026,shapes,test,octagon_cross,octagon_cross,octagon_cross_ellipse,2,ident-post,2,1,1
2019-04-27-061026,shapes,test,star_arrow,star_arrow,quatrefoil_star_arrow,2,ident-pre,2,1,1
2019-04-27-061026,shapes,test,pac_circle,trapeze_pac_circle,trapeze_pentagon_ring,1,pre-diff,1,1,1
2019-04-27-061026,shapes,test,kite_crescent,rectangle_kite_crescent,kite_crescent_rectangle,2,post-pre,2,1,1
2019-04-27-061026,shapes,test,kite_right,kite_right,quatrefoil_trapeze_polygon,1,ident-diff,1,1,1
2019-04-27-061026,shapes,test,trapeze_ring,trapeze_ring,kite_heart_right,1,ident-diff,1,1,1
2019-04-27-061026,shapes,test,parallelogram_ring,scalene_parallelogram_ring,parallelogram_ring_scalene,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,ellipse_rectangle,ellipse_rectangle,ellipse_rectangle_parallelogram,2,ident-post,2,1,1
2019-04-27-061026,shapes,test,ellipse_trefoil,kite_ellipse_trefoil,ellipse_trefoil_kite,2,post-pre,1,0,1
2019-04-27-061026,shapes,test,heart_crescent,semicircle_heart_crescent,heart_crescent_semicircle,2,post-pre,1,0,1
2019-04-27-061026,shapes,test,trapeze_star,square_trapeze_star,trapeze_star_square,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,semicircle_hexagon,semicircle_hexagon_pac,right_octagon_polygon,1,post-diff,1,1,1
2019-04-27-061026,shapes,test,scalene_ring,kite_scalene_ring,scalene_ring_kite,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,rectangle_trefoil,rectangle_trefoil_semicircle,star_square_hexagon,1,post-diff,1,1,1
2019-04-27-061026,shapes,test,polygon_diamond,heart_polygon_diamond,polygon_diamond_heart,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,ring_semicircle,hexagon_ring_semicircle,hexagon_parallelogram_rectangle,2,pre-diff,2,1,1
2019-04-27-061026,shapes,test,heart_polygon,parallelogram_heart_polygon,heart_polygon_parallelogram,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,polygon_ring,arrow_polygon_ring,polygon_ring_arrow,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,right_diamond,right_diamond,heart_right_diamond,2,ident-pre,2,1,1
2019-04-27-061026,shapes,test,ellipse_circle,semicircle_ellipse_circle,ellipse_circle_semicircle,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,hexagon_triangle,ring_hexagon_triangle,hexagon_triangle_ring,1,post-pre,1,1,1
2019-04-27-061026,shapes,test,right_semicircle,right_semicircle,triangle_pac_ellipse,1,ident-diff,1,1,1
2019-04-27-061026,shapes,test,pac_arrow,trapeze_pac_arrow,pac_arrow_trapeze,1,post-pre,1,1,1
2019-04-27-061026,shapes,test,ellipse_triangle,octagon_ellipse_triangle,ellipse_triangle_octagon,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,pac_quatrefoil,pac_quatrefoil_octagon,cross_arrow_star,1,post-diff,1,1,1
2019-04-27-061026,shapes,test,pac_diamond,crescent_pac_diamond,pac_diamond_crescent,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,scalene_semicircle,octagon_scalene_semicircle,scalene_semicircle_octagon,2,post-pre,1,0,1
2019-04-27-061026,shapes,test,ring_cross,circle_ring_cross,ring_cross_circle,1,post-pre,2,0,1
2019-04-27-061026,shapes,test,square_crescent,square_crescent,right_square_crescent,1,ident-pre,1,1,1
2019-04-27-061026,shapes,test,circle_hexagon,diamond_circle_hexagon,pentagon_arrow_rectangle,2,pre-diff,2,1,1
2019-04-27-061026,shapes,test,polygon_star,pac_polygon_star,polygon_star_pac,2,post-pre,1,0,1
2019-04-27-063409,shapes,test,square_heart,crescent_square_heart,square_heart_crescent,2,post-pre,1,0,1
2019-04-27-063409,shapes,test,semicircle_pentagon,pac_semicircle_pentagon,semicircle_pentagon_pac,2,post-pre,1,0,1
2019-04-27-063409,shapes,test,heart_arrow,cross_heart_arrow,heart_arrow_cross,2,post-pre,1,0,1
2019-04-27-063409,shapes,test,right_heart,arrow_right_heart,right_heart_arrow,2,post-pre,2,1,1
2019-04-27-063409,shapes,test,pac_cross,pac_cross,triangle_parallelogram_scalene,1,ident-diff,1,1,1
2019-04-27-063409,shapes,test,diamond_scalene,circle_diamond_scalene,diamond_scalene_circle,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,octagon_pentagon,octagon_pentagon,ring_octagon_pentagon,2,ident-pre,2,1,1
2019-04-27-063409,shapes,test,square_quatrefoil,pac_square_quatrefoil,square_quatrefoil_pac,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,triangle_star,triangle_star,triangle_star_diamond,2,ident-post,2,1,1
2019-04-27-063409,shapes,test,octagon_trefoil,octagon_trefoil_ellipse,ring_rectangle_quatrefoil,1,post-diff,1,1,1
2019-04-27-063409,shapes,test,crescent_triangle,square_crescent_triangle,crescent_triangle_square,2,post-pre,2,1,1
2019-04-27-063409,shapes,test,scalene_hexagon,scalene_hexagon_ring,ellipse_quatrefoil_semicircle,1,post-diff,1,1,1
2019-04-27-063409,shapes,test,scalene_trefoil,scalene_trefoil,scalene_trefoil_ring,1,ident-post,1,1,1
2019-04-27-063409,shapes,test,pac_triangle,pac_triangle_heart,trefoil_circle_octagon,1,post-diff,1,1,1
2019-04-27-063409,shapes,test,right_semicircle,octagon_right_semicircle,scalene_kite_trefoil,2,pre-diff,2,1,1
2019-04-27-063409,shapes,test,rectangle_polygon,rectangle_polygon,diamond_circle_quatrefoil,1,ident-diff,1,1,1
2019-04-27-063409,shapes,test,parallelogram_circle,parallelogram_circle,ring_parallelogram_circle,2,ident-pre,2,1,1
2019-04-27-063409,shapes,test,right_ellipse,parallelogram_right_ellipse,right_ellipse_parallelogram,2,post-pre,2,1,1
2019-04-27-063409,shapes,test,pac_hexagon,quatrefoil_pac_hexagon,pac_hexagon_quatrefoil,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,trapeze_heart,hexagon_trapeze_heart,trapeze_heart_hexagon,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,ellipse_quatrefoil,ring_ellipse_quatrefoil,ellipse_quatrefoil_ring,1,post-pre,2,0,1
2019-04-27-063409,shapes,test,octagon_circle,square_octagon_circle,octagon_circle_square,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,trefoil_hexagon,quatrefoil_trefoil_hexagon,trefoil_hexagon_quatrefoil,2,post-pre,2,1,1
2019-04-27-063409,shapes,test,star_pentagon,heart_star_pentagon,kite_hexagon_trefoil,2,pre-diff,2,1,1
2019-04-27-063409,shapes,test,crescent_ellipse,right_crescent_ellipse,crescent_ellipse_right,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,quatrefoil_circle,scalene_quatrefoil_circle,kite_trapeze_pentagon,1,pre-diff,1,1,1
2019-04-27-063409,shapes,test,crescent_kite,triangle_crescent_kite,crescent_kite_triangle,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,square_polygon,triangle_square_polygon,square_polygon_triangle,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,crescent_trapeze,crescent_trapeze,circle_crescent_trapeze,1,ident-pre,1,1,1
2019-04-27-063409,shapes,test,hexagon_pentagon,hexagon_pentagon,hexagon_pentagon_cross,2,ident-post,2,1,1
2019-04-27-063409,shapes,test,parallelogram_quatrefoil,heart_parallelogram_quatrefoil,parallelogram_quatrefoil_heart,2,post-pre,2,1,1
2019-04-27-063409,shapes,test,triangle_trefoil,heart_triangle_trefoil,triangle_trefoil_heart,2,post-pre,2,1,1
2019-04-27-063409,shapes,test,semicircle_arrow,parallelogram_semicircle_arrow,semicircle_arrow_parallelogram,2,post-pre,2,1,1
2019-04-27-063409,shapes,test,semicircle_trapeze,quatrefoil_semicircle_trapeze,semicircle_trapeze_quatrefoil,2,post-pre,2,1,1
2019-04-27-063409,shapes,test,diamond_kite,diamond_kite,scalene_circle_octagon,1,ident-diff,1,1,1
2019-04-27-063409,shapes,test,parallelogram_rectangle,polygon_parallelogram_rectangle,parallelogram_rectangle_polygon,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,hexagon_quatrefoil,pentagon_hexagon_quatrefoil,hexagon_quatrefoil_pentagon,2,post-pre,1,0,1
2019-04-27-063409,shapes,test,parallelogram_kite,crescent_parallelogram_kite,parallelogram_kite_crescent,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,pac_arrow,octagon_pac_arrow,pac_arrow_octagon,1,post-pre,1,1,1
2019-04-27-063409,shapes,test,pac_kite,heart_pac_kite,pac_kite_heart,1,post-pre,1,1,1
2019-04-28-015658,words,test,me_wa,jo_me_wa,me_wa_jo,1,post-pre,2,0,0.733333333333333
2019-04-28-015658,words,test,me_yi,ye_me_yi,me_yi_ye,2,post-pre,1,0,0.733333333333333
2019-04-28-015658,words,test,yo_ko,tha_yo_ko,yo_ko_tha,1,post-pre,2,0,0.733333333333333
2019-04-28-015658,words,test,ra_tho,to_ra_tho,ra_tho_to,1,post-pre,2,0,0.733333333333333
2019-04-28-015658,words,test,je_ke,ji_je_ke,je_ke_ji,2,post-pre,1,0,0.733333333333333
2019-04-28-015658,words,test,yi_ni,te_yi_ni,yi_ni_te,1,post-pre,2,0,0.733333333333333
2019-04-28-015658,words,test,to_ya,ro_to_ya,to_ya_ro,1,post-pre,2,0,0.733333333333333
2019-04-28-015658,words,test,ro_ya,ta_ro_ya,ro_ya_ta,1,post-pre,2,0,0.733333333333333
2019-04-28-015658,words,test,yi_ji,the_yi_ji,yi_ji_the,2,post-pre,1,0,0.733333333333333
2019-04-28-015658,words,test,tho_no,tho_no,tho_no_to,1,ident-post,1,1,0.733333333333333
2019-04-28-015658,words,test,wa_jo,ra_wa_jo,ji_bu_ta,2,pre-diff,2,1,0.733333333333333
2019-04-28-015658,words,test,thi_me,thi_me_tho,ta_jo_bo,1,post-diff,1,1,0.733333333333333
2019-04-28-015658,words,test,ju_wa,bo_ju_wa,ju_wa_bo,2,post-pre,1,0,0.733333333333333
2019-04-28-015658,words,test,ke_ni,ke_ni,wa_me_ju,1,ident-diff,1,1,0.733333333333333
2019-04-28-015658,words,test,ro_no,ro_no,ja_to_tha,2,ident-diff,1,0,0.733333333333333
2019-04-28-015658,words,test,tho_the,bu_tho_the,tho_the_bu,2,post-pre,2,1,0.733333333333333
2019-04-28-015658,words,test,ji_ko,te_ji_ko,ji_ko_te,1,post-pre,1,1,0.733333333333333
2019-04-28-015658,words,test,ro_thu,re_ro_thu,ri_to_na,1,pre-diff,1,1,0.733333333333333
2019-04-28-015658,words,test,yu_ni,yu_ni,no_yu_ni,2,ident-pre,2,1,0.733333333333333
2019-04-28-015658,words,test,yu_yi,yo_yu_yi,yu_yi_yo,1,post-pre,2,0,0.733333333333333
2019-04-28-015658,words,test,thu_bu,thu_bu_me,to_na_jo,2,post-diff,2,1,0.733333333333333
2019-04-28-015658,words,test,we_the,bo_we_the,we_the_bo,1,post-pre,2,0,0.733333333333333
2019-04-28-015658,words,test,ra_ja,ni_ra_ja,ra_ja_ni,1,post-pre,2,0,0.733333333333333
2019-04-28-015658,words,test,ju_jo,ju_jo,tha_ju_jo,1,ident-pre,2,0,0.733333333333333
